Material,Plant,Storage Location,Movement type,Special Stock,Material Document,Material Doc.Item,Posting Date,Qty in unit of entry,Unit of Entry,Order,Cost Center
100003250,1608,1117,961,,6912375725,1,6/4/2022,-1.00,EA,323859069,
100003250,1608,1117,961,,6911925607,1,5/1/2022,-2.00,EA,323533977,
100003250,1608,1117,961,,6911607156,2,4/7/2022,-3.00,EA,323649827,
100003250,1608,1117,961,,6911211424,2,3/8/2022,-6.00,EA,323527236,
100003250,1608,1117,961,,6911175847,1,3/6/2022,-6.00,EA,323527236,
100003251,1608,1117,961,,6911650733,1,4/11/2022,-6.00,EA,323649827,
100003251,1608,1117,961,,6911607156,1,4/7/2022,-3.00,EA,323649827,
100003251,1608,1117,961,,6911570761,1,4/5/2022,-10.00,EA,323649801,
100003251,1608,1117,961,,6911211424,1,3/8/2022,-6.00,EA,323527236,
100003251,1608,1117,961,,6911175847,2,3/6/2022,-14.00,EA,323527236,
100003251,1608,1117,961,,6910866909,1,2/12/2022,-8.00,EA,323466056,
100003264,1608,9003,201,,6912207910,1,5/23/2022,-2.00,EA,,6004510003
100003264,1608,9003,201,,6910944464,1,2/18/2022,-12.00,EA,,6004510017
100003266,1608,9003,961,,6911122539,1,3/2/2022,-10.00,EA,323534537,
100003270,1608,9003,961,,6911601146,3,4/6/2022,-22.00,EA,323663704,
100003272,1608,9003,961,,6911601146,2,4/6/2022,-10.00,EA,323663704,
100003273,1608,9003,961,,6910346584,1,1/6/2022,-1.00,EA,323187998,
100003284,1608,1117,961,,6911643782,3,4/9/2022,-1.00,EA,323672446,
100003287,1608,9003,961,,6911524876,4,4/1/2022,-4.00,EA,323639103,
100003288,1608,1117,961,,6911643782,2,4/9/2022,-3.00,EA,323672446,
100003288,1608,9003,961,,6911524876,3,4/1/2022,-5.00,EA,323639103,
100003316,1608,1115,961,,6911724098,1,4/15/2022,-1.00,EA,323342286,
100003316,1608,1115,201,,6911724097,1,4/15/2022,-4.00,EA,,6004510004
100003316,1608,1115,961,,6911724094,1,4/15/2022,-5.00,EA,323572505,
100003316,1608,1115,961,,6911638039,1,4/8/2022,-2.00,EA,323661796,
100003316,1608,1115,961,,6911441484,1,3/26/2022,-2.00,EA,323622319,
100003316,1608,1115,201,,6911221375,1,3/9/2022,-2.00,EA,,6004510003
100003316,1608,1115,201,,6911047709,1,2/25/2022,-5.00,EA,,6004110004
100003316,1608,1115,961,,6910761632,1,2/4/2022,-1.00,EA,323441278,
100003316,1608,1115,961,,6910761637,1,2/4/2022,-1.00,EA,323441279,
100003316,1608,1115,201,,6910724717,1,2/2/2022,-1.00,EA,,6004510003
100003316,1608,1115,201,,6910478861,1,1/16/2022,-1.00,EA,,6004510003
100003319,1608,9003,961,,6911346914,1,3/18/2022,-5.00,EA,323563532,
100003333,1608,1115,201,,6910761716,1,2/4/2022,-1.00,EA,,6004510003
100003376,1608,1115,201,,6911832314,5,4/25/2022,-2.00,EA,,6004510003
100003474,1608,1115,201,,6912274655,1,5/27/2022,-1.00,EA,,6004510003
100003474,1608,1115,201,,6912134362,1,5/17/2022,-1.00,EA,,6004510003
100003474,1608,1115,201,,6911800314,1,4/21/2022,-1.00,EA,,6004510003
100003474,1608,1115,201,,6911462066,1,3/28/2022,-1.00,EA,,6004510017
100003474,1608,1115,201,,6911282643,1,3/14/2022,-1.00,EA,,6004510003
100003565,1608,1111,201,,6912204777,1,5/23/2022,-4.00,EA,,6004510003
100003569,1608,1111,201,,6910306523,4,1/3/2022,-10.00,EA,,6004510142
100003919,1608,1111,201,,6910402347,8,1/11/2022,-3.00,EA,,6004510115
100003927,1608,1111,201,,6910706772,1,2/1/2022,-6.00,EA,,6004510115
100004096,1608,9003,201,,6911971504,1,5/4/2022,-1.00,EA,,6004510022
100004098,1608,9003,201,,6911968973,1,5/4/2022,-2.00,EA,,6004510063
100004098,1608,9003,201,,6911971504,2,5/4/2022,-2.00,EA,,6004510022
100004313,1608,1111,201,,6912143317,2,5/18/2022,-5.00,EA,,6004510003
100004313,1608,1111,201,,6911304198,4,3/15/2022,-2.00,EA,,6004510003
100004313,1608,1111,201,,6910655958,2,1/28/2022,-5.00,EA,,6004510003
100004333,1608,1111,201,,6912143317,1,5/18/2022,-5.00,EA,,6004510003
100004333,1608,9003,201,,6911304198,5,3/15/2022,-2.00,EA,,6004510003
100004333,1608,1111,201,,6910655958,3,1/28/2022,-5.00,EA,,6004510003
100004335,1608,1111,201,,6912143317,6,5/18/2022,-20.00,EA,,6004510003
100004336,1608,9003,201,,6911670665,2,4/12/2022,-10.00,EA,,6004510003
100004337,1608,9003,201,,6911670665,1,4/12/2022,-10.00,EA,,6004510003
100004338,1608,9003,201,,6911670665,3,4/12/2022,-10.00,EA,,6004510003
100004339,1608,1111,201,,6912143317,4,5/18/2022,-5.00,EA,,6004510003
100005045,1608,1111,201,,6912116291,1,5/16/2022,-2.00,EA,,6004510004
100005045,1608,1111,201,,6911378673,1,3/22/2022,-2.00,EA,,6004510004
100005045,1608,1111,201,,6910611002,1,1/26/2022,-3.00,EA,,6004510212
100005077,1608,9003,201,,6911836517,4,4/25/2022,-5.00,EA,,6004510003
100005080,1608,1111,201,,6910843078,1,2/10/2022,-25.00,EA,,6004510003
100005080,1608,1111,201,,6910340636,1,1/6/2022,-30.00,EA,,6004510003
100007628,1608,7001,201,,6912326825,1,6/1/2022,-10.00,EA,,6004510017
100007633,1608,1117,961,,6912402877,1,6/7/2022,-8.00,EA,323874035,
100007633,1608,1111,961,,6912395371,1,6/6/2022,-2.00,EA,323874035,
100007637,1608,1117,961,,6912375730,1,6/4/2022,-14.00,EA,323866126,
100007637,1608,1117,961,,6912362996,7,6/3/2022,-20.00,EA,323864778,
100007637,1608,1117,961,,6912192610,5,5/22/2022,-1.00,EA,323746296,
100007637,1608,1117,961,,6911621527,8,4/7/2022,-19.00,EA,323666828,
100007637,1608,1117,961,,6911524874,6,4/1/2022,-30.00,EA,323630238,
100007637,1608,1117,961,,6911272726,1,3/14/2022,-28.00,EA,323576833,
100007637,1608,1117,961,,6911175980,9,3/6/2022,-15.00,EA,323552500,
100007637,1608,1117,961,,6911122536,1,3/2/2022,-28.00,EA,323534891,
100007637,1608,1117,961,,6910721619,1,2/2/2022,-14.00,EA,323426470,
100007637,1608,1117,961,,6910721078,4,2/1/2022,-20.00,EA,323420828,
100007637,1608,1117,961,,6910688874,3,1/31/2022,-1.00,EA,323425990,
100007642,1608,1111,201,,6911010509,1,2/23/2022,-27.00,EA,,6004510203
100007801,1608,1117,961,,6912384772,1,6/6/2022,-1.00,EA,323873295,
100007801,1608,1115,961,,6912131847,1,5/17/2022,-1.00,EA,323800256,
100007801,1608,1117,961,,6911857542,1,4/26/2022,-1.00,EA,323733592,
100007801,1608,9003,961,,6910771739,1,2/6/2022,-1.00,EA,323445289,
100007801,1608,1117,961,,6910308194,1,1/4/2022,-1.00,EA,323331212,
100007820,1608,1115,201,,6912082235,2,5/12/2022,-6.00,EA,,6004510003
100007829,1608,9003,201,,6911205955,1,3/8/2022,-1.00,EA,,6004510017
100007849,1608,1117,961,,6911949223,1,5/3/2022,-4.00,EA,323751702,
100007849,1608,1117,961,,6911644997,1,4/10/2022,-1.00,EA,323674044,
100007849,1608,1117,961,,6911541446,1,4/1/2022,-2.00,EA,323646285,
100007849,1608,1117,961,,6910955485,1,2/18/2022,-1.00,EA,323495431,
100007849,1608,1117,961,,6910869807,1,2/13/2022,-1.00,EA,323466160,
100007849,1608,1117,961,,6910524814,9,1/19/2022,-2.00,EA,323383123,
100007849,1608,1117,961,,6910302159,1,1/2/2022,-2.00,EA,323309073,
100007851,1608,9003,961,,6911548587,1,4/3/2022,-1.00,EA,323652693,
100008167,1608,1111,201,,6911836301,9,4/25/2022,-50.00,EA,,6004510003
100008186,1608,1115,201,,6912260907,1,5/26/2022,-1.00,EA,,6004510017
100008186,1608,1117,201,,6910561055,1,1/21/2022,-6.00,EA,,6004510017
100009327,1608,9003,961,,6911531262,4,4/1/2022,-6.00,EA,323645737,
100009327,1608,9003,961,,6910897847,1,2/15/2022,-1.00,EA,323482858,
100009375,1608,1111,201,,6911670665,7,4/12/2022,-10.00,EA,,6004510003
100009492,1608,9003,201,,6911332022,6,3/17/2022,-10.00,EA,,6004510203
100009504,1608,1115,201,,6912188683,1,5/21/2022,-204.306,GAL,,6004510293
100009504,1608,1115,201,,6911886392,1,4/28/2022,-220.00,GAL,,6004510293
100009519,1608,1111,201,,6912143317,3,5/18/2022,-1.00,EA,,6004510003
100009519,1608,1111,201,,6911304198,3,3/15/2022,-1,SET,,6004510003
100009520,1608,9003,961,,6912098346,1,5/13/2022,-1.00,EA,323790436,
100009520,1608,9003,961,,6911914201,2,4/29/2022,-1.00,EA,323740877,
100009520,1608,9003,961,,6911641414,1,4/9/2022,-1.00,EA,323671521,
100009520,1608,9003,961,,6911248293,1,3/10/2022,-1.00,EA,323566534,
100009520,1608,9003,961,,6910849301,1,2/11/2022,-1.00,EA,323463347,
100009522,1608,1117,201,,6912066745,4,5/12/2022,-3.00,EA,,6004510016
100009534,1608,1117,961,,6911524876,1,4/1/2022,-1.00,EA,323639103,
100009534,1608,9003,961,,6911524876,2,4/1/2022,-2.00,EA,323639103,
100009534,1608,9003,961,,6911360442,1,3/21/2022,-2.00,EA,323600396,
100009534,1608,1117,961,,6911122539,3,3/2/2022,-2.00,EA,323534537,
100009534,1608,1117,961,,6911068877,1,2/28/2022,-1.00,EA,323526732,
100009641,1608,1111,201,,6911531733,1,4/1/2022,-1.00,EA,,6004510017
100009748,1608,1117,961,,6912008245,3,5/7/2022,-8.00,EA,323746296,
100009748,1608,1117,961,,6911980033,12,5/5/2022,-40.00,EA,323758300,
100009748,1608,1117,961,,6911962283,3,5/3/2022,-8.00,EA,323746296,
100009748,1608,1117,961,,6911962283,8,5/3/2022,-8.00,EA,323746296,
100009748,1608,1117,961,,6911935059,2,5/2/2022,-50.00,EA,323715876,
100009762,1608,1117,201,,6910791293,1,2/7/2022,-10.00,EA,,6004510293
100009764,1608,9003,961,,6910721309,1,2/2/2022,-50.00,EA,323417247,
100009783,1608,1111,201,,6910318047,1,1/4/2022,-2.00,EA,,6004510012
100009788,1608,1115,201,,6912055395,1,5/11/2022,-2.00,EA,,6004510003
100009788,1608,1117,961,,6911994416,4,5/6/2022,-10.00,EA,323751204,
100009788,1608,1115,201,,6911731570,1,4/17/2022,-1.00,EA,,6004510003
100009823,1608,1117,961,,6911546435,1,4/2/2022,-1.00,EA,323533971,
100009823,1608,1117,961,,6911173021,1,3/5/2022,-4.00,EA,323527236,
100009823,1608,1117,961,,6910861808,1,2/11/2022,-2.00,EA,323463766,
100009830,1608,1117,961,,6912213498,3,5/24/2022,-2.00,EA,323827503,
100009830,1608,1117,961,,6911814735,1,4/22/2022,-3.00,EA,323720137,
100009830,1608,1117,961,,6910738392,1,2/3/2022,-1.00,EA,323432156,
100009830,1608,1117,961,,6910674766,2,1/31/2022,-1.00,EA,323424594,
100009852,1608,9003,961,,6912008363,1,5/7/2022,-1.00,EA,323765289,
100009852,1608,9003,961,,6910867895,1,2/13/2022,-1.00,EA,323469480,
100009927,1608,9003,961,,6911643782,4,4/9/2022,-20.00,EA,323672446,
100009927,1608,1117,961,,6911643782,5,4/9/2022,-5.00,EA,323672446,
100009927,1608,9003,961,,6911607154,1,4/7/2022,-30.00,EA,323665473,
100009927,1608,9003,961,,6911524876,7,4/1/2022,-20.00,EA,323639103,
100009929,1608,1111,201,,6911626005,1,4/8/2022,-239.00,EA,,6004510016
100009929,1608,1111,201,,6911398801,1,3/23/2022,-500.00,EA,,6004510016
100009929,1608,1111,201,,6911032530,3,2/24/2022,-100.00,EA,,6004510016
100009931,1608,1111,961,,6911757861,1,4/19/2022,-1.00,EA,323708289,
100009931,1608,1111,961,,6910706771,1,2/1/2022,-1.00,EA,323278145,
100009931,1608,9003,961,,6910455700,1,1/14/2022,-1.00,EA,323359623,
100010084,1608,1111,961,,6911530839,32,4/1/2022,-5.00,EA,323639737,
100010123,1608,1111,961,,6910929963,2,2/17/2022,-1.00,EA,323483556,
100010124,1608,9003,961,,6912008245,1,5/7/2022,-1.0,PR,323746296,
100010124,1608,1117,961,,6911962283,4,5/3/2022,-2.0,PR,323746296,
100010172,1608,1117,961,,6912375700,1,6/4/2022,-4.00,EA,323859058,
100010172,1608,1117,201,,6911461716,1,3/28/2022,-1.00,EA,,6004510016
100010172,1608,1117,201,,6911461713,3,3/28/2022,-1.00,EA,,6004510016
100010172,1608,1111,961,,6910688874,1,1/31/2022,-5.00,EA,323425990,
100010190,1608,1111,201,,6911689369,3,4/13/2022,-50.00,EA,,6004510293
100010190,1608,1111,201,,6911219729,14,3/9/2022,-25.00,EA,,6004510293
100010259,1608,1115,201,,6910827267,2,2/9/2022,-4.00,EA,,6004110003
100010259,1608,1115,201,,6910828102,1,2/9/2022,-5.00,EA,,6004510003
100010259,1608,1115,201,,6910596145,2,1/25/2022,-4.00,EA,,6004510003
100010259,1608,1115,201,,6910566551,2,1/23/2022,-1.00,EA,,6004510017
100010259,1608,1115,201,,6910332145,1,1/5/2022,-4.00,EA,,6004510003
100010299,1608,1115,201,,6910828102,5,2/9/2022,-3.00,EA,,6004510003
100010299,1608,1115,201,,6910761715,1,2/4/2022,-2.00,EA,,6004510003
100010299,1608,1115,201,,6910669854,1,1/30/2022,-1.00,EA,,6004510003
100010299,1608,1115,201,,6910351619,1,1/6/2022,-1.00,EA,,6004510003
100010299,1608,1115,201,,6910332145,3,1/5/2022,-3.00,EA,,6004510003
100010306,1608,1111,961,,6912045313,1,5/10/2022,-2.00,EA,323765754,
100010306,1608,1111,961,,6911957089,4,5/3/2022,-1.00,EA,323753426,
100010306,1608,1111,961,,6911611523,4,4/7/2022,-4.00,EA,323665692,
100010306,1608,1111,961,,6911547232,1,4/2/2022,-1.00,EA,323651317,
100010306,1608,1111,961,,6911368576,2,3/21/2022,-2.00,EA,323606483,
100010306,1608,1111,961,,6910454764,4,1/14/2022,-2.00,EA,323363943,
100010306,1608,1111,961,,6910371949,7,1/8/2022,-2.00,EA,323344143,
100010650,1608,9003,201,,6912148021,8,5/18/2022,-10.00,EA,,6004510203
100010650,1608,9003,201,,6911634699,3,4/8/2022,-10.00,EA,,6004510203
100010650,1608,9003,201,,6911236876,3,3/10/2022,-10.00,EA,,6004510203
100010650,1608,9003,201,,6910531476,1,1/20/2022,-10.00,EA,,6004510203
100010651,1608,9003,201,,6912364876,5,6/3/2022,-10.00,EA,,6004510203
100010651,1608,9003,201,,6910403538,1,1/11/2022,-10.00,EA,,6004510210
100010693,1608,1111,961,,6910669018,3,1/30/2022,-50.00,EA,323417247,
100010699,1608,1111,961,,6910669018,2,1/30/2022,-30.00,EA,323417247,
100010702,1608,1117,201,,6910791293,2,2/7/2022,-50.00,EA,,6004510293
100010996,1608,1111,961,,6911244006,1,3/10/2022,-1.00,EA,323568677,
100011061,1608,1117,961,,6910548529,1,1/21/2022,-1.00,EA,323391174,
100011061,1608,1117,961,,6910548530,1,1/21/2022,-1.00,EA,323391173,
100011068,1608,9003,201,,6911836607,3,4/25/2022,-15.00,EA,,6004510003
100011104,1608,1117,961,,6912375721,1,6/4/2022,-5.00,EA,323859069,
100011104,1608,1117,961,,6911426171,1,3/25/2022,-4.00,EA,323594650,
100011682,1608,9003,201,,6911836569,7,4/25/2022,-2.00,EA,,6004510003
100011687,1608,9003,201,,6911836569,5,4/25/2022,-2.00,EA,,6004510003
100011688,1608,9003,201,,6911836569,4,4/25/2022,-2.00,EA,,6004510003
100011691,1608,9003,961,,6911531262,2,4/1/2022,-2.00,EA,323645737,
100011695,1608,9003,961,,6912188434,1,5/21/2022,-8.00,EA,323754391,
100011695,1608,9003,961,,6911544032,8,4/1/2022,-2.00,EA,323639737,
100011700,1608,1111,961,,6911530839,31,4/1/2022,-5.00,EA,323639737,
100011711,1608,9003,201,,6911556187,4,4/4/2022,-3.00,EA,,6004510017
100011713,1608,9003,961,,6911961689,3,5/3/2022,-1.00,EA,323742649,
100011713,1608,9003,961,,6911735380,1,4/18/2022,-1.00,EA,323649799,
100011713,1608,9003,961,,6911533038,7,4/1/2022,-1.00,EA,323649799,
100011713,1608,9003,961,,6910923633,4,2/16/2022,-3.00,EA,323430286,
100011737,1608,1117,961,,6911994416,5,5/6/2022,-10.00,EA,323751204,
100011785,1608,1117,961,,6911961689,2,5/3/2022,-8.00,EA,323742649,
100011785,1608,1117,961,,6911857543,1,4/26/2022,-1.00,EA,323649799,
100011785,1608,1117,961,,6911732168,4,4/17/2022,-2.00,EA,323649825,
100011785,1608,1117,961,,6911462053,3,3/28/2022,-3.00,EA,323594647,
100011785,1608,1117,961,,6911438600,1,3/26/2022,-9.00,EA,323594647,
100011824,1608,1111,961,,6911350286,1,3/18/2022,-1.00,EA,323597441,
100011926,1608,1117,961,,6911122539,2,3/2/2022,-4.00,EA,323534537,
100011927,1608,9003,961,,6911607521,5,4/7/2022,-20.00,EA,323663693,
100011927,1608,9003,961,,6911607155,5,4/7/2022,-20.00,EA,323663704,
100011928,1608,1117,961,,6911607155,1,4/7/2022,-12.00,EA,323663704,
100011937,1608,9003,961,,6911229663,1,3/9/2022,-2.00,EA,323563001,
100011952,1608,1115,201,,6910973001,1,2/21/2022,-1.00,EA,,6004510003
100012025,1608,1117,961,,6912194124,2,5/23/2022,-1.00,EA,323821726,
100012025,1608,1117,961,,6911229624,1,3/9/2022,-1.00,EA,323529360,
100012025,1608,1117,961,,6910861808,3,2/11/2022,-1.00,EA,323463766,
100012025,1608,1117,961,,6910674766,1,1/31/2022,-1.00,EA,323424594,
100012094,1608,1117,961,,6911229624,2,3/9/2022,-1.00,EA,323529360,
100012094,1608,1117,961,,6911082577,2,2/28/2022,-1.00,EA,323531573,
100012094,1608,1117,961,,6911024818,1,2/24/2022,-1.00,EA,323510229,
100012094,1608,1117,961,,6911006256,1,2/23/2022,-1.00,EA,323507626,
100012308,1608,1111,201,,6912178399,2,5/20/2022,-100.00,EA,,6004510293
100012308,1608,1111,201,,6911944980,2,5/2/2022,-200.00,EA,,6004510293
100012308,1608,1111,201,,6910858663,2,2/11/2022,-200.00,EA,,6004510293
100012308,1608,1111,201,,6910822153,4,2/9/2022,-200.00,EA,,6004510293
100012312,1608,1111,201,,6911882721,1,4/28/2022,-300.00,EA,,6004510293
100012312,1608,1111,201,,6911689369,2,4/13/2022,-50.00,EA,,6004510293
100012312,1608,1111,201,,6911635294,4,4/8/2022,-100.00,EA,,6004510293
100012312,1608,1111,201,,6911515061,8,3/31/2022,-200.00,EA,,6004510293
100012312,1608,1111,201,,6910858663,3,2/11/2022,-100.00,EA,,6004510293
100012312,1608,1111,201,,6910822152,3,2/9/2022,-50.00,EA,,6004510293
100012312,1608,1111,201,,6910765019,5,2/5/2022,-350.00,EA,,6004510293
100012312,1608,1111,201,,6910706327,7,2/1/2022,-50.00,EA,,6004510293
100012312,1608,1111,201,,6910456702,5,1/14/2022,-50.00,EA,,6004510293
100012312,1608,1111,201,,6910373228,7,1/8/2022,-200.00,EA,,6004510293
100012312,1608,1111,201,,6910374871,6,1/8/2022,-25.00,EA,,6004510293
100012312,1608,1111,201,,6910346587,4,1/6/2022,-200.00,EA,,6004510293
100012649,1608,1111,961,,6911416749,1,3/24/2022,-1.00,EA,323614769,
100012649,1608,1111,961,,6911255845,1,3/11/2022,-1.00,EA,323567335,
100012649,1608,1111,961,,6911236723,1,3/10/2022,-1.00,EA,323567335,
100012709,1608,1117,961,,6912348584,1,6/2/2022,-1.00,EA,323860700,
100012832,1608,1117,961,,6912348507,1,6/2/2022,-1.00,EA,323748270,
100012832,1608,1117,961,,6910330742,1,1/5/2022,-1.00,EA,323326871,
100012848,1608,1117,961,,6911077091,1,2/28/2022,-79.0,IN,323524347,
100012919,1608,9003,201,,6911836569,8,4/25/2022,-4.00,EA,,6004510003
100012960,1608,1117,961,,6912384656,1,6/6/2022,-2.00,EA,323628527,
100012960,1608,1117,961,,6912297592,1,5/31/2022,-4.00,EA,323848628,
100012960,1608,1117,961,,6912297473,1,5/31/2022,-12.00,EA,323749376,
100012960,1608,1117,961,,6912288184,1,5/30/2022,-2.00,EA,323848628,
100012960,1608,1117,961,,6912279712,1,5/28/2022,-8.00,EA,323725553,
100012960,1608,1117,961,,6912252177,2,5/26/2022,-2.00,EA,323837218,
100013035,1608,1111,961,,6912188434,4,5/21/2022,-13.00,EA,323754391,
100013035,1608,1111,961,,6911530839,17,4/1/2022,-5.00,EA,323639737,
100013109,1608,1115,201,,6911832314,6,4/25/2022,-3.00,EA,,6004510003
100013114,1608,1117,961,,6911800073,3,4/21/2022,-1.00,EA,323649799,
100013114,1608,1117,961,,6911732306,2,4/17/2022,-1.00,EA,323649825,
100013180,1608,9003,961,,6912289572,2,5/30/2022,-1.00,EA,323748270,
100013186,1608,1117,961,,6912032541,1,5/10/2022,-1.00,EA,323776652,
100013186,1608,1117,961,,6911732165,1,4/17/2022,-1.00,EA,323698578,
100013186,1608,1117,961,,6911352493,1,3/18/2022,-1.00,EA,323597782,
100013186,1608,1117,961,,6911272504,2,3/14/2022,-1.00,EA,323576870,
100013186,1608,1117,961,,6911195283,1,3/7/2022,-1.00,EA,323558293,
100013186,1608,1117,961,,6911154813,1,3/4/2022,-1.00,EA,323545798,
100013186,1608,1117,961,,6910955424,1,2/18/2022,-1.00,EA,323495917,
100013186,1608,1117,961,,6910955425,1,2/18/2022,-1.00,EA,323496765,
100013186,1608,1117,961,,6910646099,1,1/28/2022,-1.00,EA,323412565,
100013186,1608,1117,961,,6910371742,1,1/8/2022,-1.00,EA,323346396,
100013192,1608,1111,961,,6911531262,9,4/1/2022,-1.00,EA,323645737,
100013215,1608,9003,961,,6911718056,5,4/15/2022,-1.00,EA,323648503,
100013215,1608,1117,961,,6911665150,1,4/11/2022,-1.00,EA,323682071,
100013215,1608,1117,961,,6911570242,1,4/5/2022,-1.00,EA,323656469,
100013215,1608,1117,961,,6911272614,18,3/14/2022,-1.00,EA,323539898,
100013215,1608,1117,961,,6911176856,4,3/6/2022,-2.00,EA,323539895,
100013215,1608,9003,961,,6910324324,1,1/5/2022,-1.00,EA,323335479,
100013233,1608,1117,961,,6911994416,6,5/6/2022,-10.00,EA,323751204,
100013233,1608,1117,961,,6910673283,1,1/31/2022,-10.00,EA,323331482,
100013252,1608,1111,961,,6911095905,1,3/1/2022,-1.00,EA,323528389,
100013258,1608,9003,201,,6912066745,5,5/12/2022,-3.00,EA,,6004510016
100014084,1608,1115,201,,6911936364,1,5/2/2022,-30.00,EA,,6004510017
100014084,1608,1115,201,,6911920974,2,4/30/2022,-57.00,EA,,6004510003
100014084,1608,1115,201,,6911892108,1,4/28/2022,-7.00,EA,,6004510017
100014084,1608,1115,201,,6911832314,1,4/25/2022,-2.00,EA,,6004510003
100014084,1608,1115,201,,6911559481,1,4/4/2022,-30.00,EA,,6004510003
100014084,1608,1115,201,,6911267182,1,3/12/2022,-50.00,EA,,6004510003
100014084,1608,1115,201,,6910929397,1,2/17/2022,-8.00,EA,,6004510115
100014084,1608,1115,201,,6910478784,1,1/16/2022,-6.00,EA,,6004510003
100015032,1608,1111,201,,6911819353,8,4/23/2022,-25.00,EA,,6004510293
100015032,1608,1111,201,,6911659875,2,4/11/2022,-25.00,EA,,6004510293
100015032,1608,1111,201,,6911035115,2,2/24/2022,-20.00,EA,,6004510293
100015032,1608,1111,201,,6910858663,1,2/11/2022,-20.00,EA,,6004510293
100015032,1608,1111,201,,6910765019,8,2/5/2022,-30.00,EA,,6004510293
100015038,1608,1117,961,,6912008245,2,5/7/2022,-4.00,EA,323746296,
100015038,1608,1117,961,,6911980033,11,5/5/2022,-20.00,EA,323758300,
100015038,1608,1117,961,,6911962283,2,5/3/2022,-8.00,EA,323746296,
100015038,1608,1117,961,,6911935059,1,5/2/2022,-25.00,EA,323715876,
100015162,1608,9003,201,,6912027213,5,5/9/2022,-25.00,EA,,6004510293
100015165,1608,1111,961,,6912182953,1,5/20/2022,-1.00,EA,323817528,
100015427,1608,1117,961,,6910663191,12,1/29/2022,-2.00,EA,323381750,
100015508,1608,1117,961,,6911980033,10,5/5/2022,-10.00,EA,323758300,
100015508,1608,1117,201,,6911935083,2,5/2/2022,-8.00,EA,,6004510017
100015508,1608,1117,201,,6911434444,1,3/25/2022,-1.00,EA,,6004510017
100015510,1608,1117,201,,6910902398,1,2/15/2022,-2.00,EA,,6004510017
100015528,1608,1117,961,,6912348505,10,6/2/2022,-10.00,EA,323858504,
100015528,1608,1117,961,,6912194123,2,5/23/2022,-3.00,EA,323822724,
100015528,1608,1111,961,,6912059665,1,5/11/2022,-1.00,EA,323774736,
100015528,1608,1111,961,,6912059588,1,5/11/2022,-1.00,EA,323774739,
100015528,1608,1111,961,,6912059775,1,5/11/2022,-1.00,EA,323779345,
100015528,1608,1111,961,,6912059662,1,5/11/2022,-1.00,EA,323774735,
100015528,1608,1111,961,,6912059772,1,5/11/2022,-1.00,EA,323774740,
100015528,1608,1111,961,,6912059589,1,5/11/2022,-1.00,EA,323779342,
100015528,1608,1117,961,,6911980033,9,5/5/2022,-10.00,EA,323758300,
100015528,1608,1117,961,,6911935081,1,5/2/2022,-30.00,EA,323726857,
100015528,1608,1117,201,,6911935083,1,5/2/2022,-6.00,EA,,6004510017
100015528,1608,1117,961,,6911621529,9,4/7/2022,-7.00,EA,323666831,
100015528,1608,1117,961,,6911290687,2,3/15/2022,-15.00,EA,323580206,
100015528,1608,1111,961,,6911269350,1,3/13/2022,-5.00,EA,323576901,
100015528,1608,1117,961,,6911175846,1,3/6/2022,-20.00,EA,323552692,
100015528,1608,1117,961,,6910985730,1,2/22/2022,-20.00,EA,323505148,
100015528,1608,1111,961,,6910688874,2,1/31/2022,-8.00,EA,323425990,
100015534,1608,1117,961,,6911644819,2,4/10/2022,-7.00,EA,323673160,
100015534,1608,1117,961,,6911643782,1,4/9/2022,-5.00,EA,323672446,
100015534,1608,1117,961,,6911524876,8,4/1/2022,-5.00,EA,323639103,
100015534,1608,1117,961,,6911229574,1,3/9/2022,-13.00,EA,323563072,
100015534,1608,1117,961,,6910985792,1,2/22/2022,-10.00,EA,323502064,
100015534,1608,1117,201,,6910902398,2,2/15/2022,-2.00,EA,,6004510017
100015696,1608,1115,201,,6912010023,2,5/7/2022,-2.00,EA,,6004510003
100015696,1608,1115,201,,6911975568,1,5/4/2022,-1.00,EA,,6004510017
100015696,1608,1115,201,,6911559481,2,4/4/2022,-1.00,EA,,6004510003
100015696,1608,1115,201,,6911221374,1,3/9/2022,-3.00,EA,,6004510017
100015696,1608,1115,201,,6911202037,2,3/8/2022,-4.00,EA,,6004510003
100015696,1608,1115,201,,6910930028,2,2/17/2022,-2.00,EA,,6004510003
100015696,1608,1117,201,,6910809651,1,2/8/2022,-1.00,EA,,6004110003
100015696,1608,1117,201,,6910561102,1,1/21/2022,-4.00,EA,,6004510017
100015696,1608,1117,201,,6910308195,1,1/4/2022,-2.00,EA,,6004510003
100016024,1608,1115,201,,6911609399,2,4/7/2022,-5.00,EA,,6004510003
100017626,1608,1117,961,,6912402879,1,6/7/2022,-10.00,EA,323874036,
100017626,1608,1117,961,,6912171144,3,5/19/2022,-10.00,EA,323813681,
100017626,1608,1117,961,,6911949225,1,5/3/2022,-10.00,EA,323752108,
100017626,1608,1117,961,,6911644998,2,4/10/2022,-20.00,EA,323673753,
100017626,1608,1117,961,,6911550172,2,4/3/2022,-10.00,EA,323654984,
100017626,1608,1117,961,,6911091016,2,2/28/2022,-5.00,EA,323533197,
100017626,1608,1117,961,,6910477275,2,1/16/2022,-10.00,EA,323371876,
100017643,1608,1115,201,,6911458952,1,3/28/2022,-10.00,EA,,6004510003
