PSL,SubPSL,SAP Profit Center,Plant,Material,Description,SAP Base UOM,Unit Value L31
Production Enhancement,Other Production Enhancement,6001070700,1608,101393457,"SCR,SAND,11IN DIA X 164 IN L,WITH 12 IN",EA,10078.83
Production Enhancement,Frac / Acid Summary,6001010016,1608,101393779,"FLG,DISCH,Q10/HT-2000,20 KSI,3 IN BIG IN",EA,518.97
Production Enhancement,Other Production Enhancement,6001070700,1608,101397443,"VIB ISOLATOR,RING,MT,NPRN,1/4 IN BLT DIA",EA,0.66
Production Enhancement,Other Production Enhancement,6001070700,1608,101397444,"VIB ISOLATOR,BSHG,MT,NPRN,1/4 IN BLT DIA",EA,0.75
Production Enhancement,Other Production Enhancement,6001070700,1608,101397900,"Adhesive, RTV, Loctite 5699",EA,44.52
Production Enhancement,Other Production Enhancement,6001070700,1608,101400716,"TRANSMITTER, MASS FLOWMETER, DIN RAIL MO",EA,1488.75
Production Enhancement,Other Production Enhancement,6001070700,1608,101401411,"SENSOR, TEMPERATURE, 3 PIN, 3512B, CAT",EA,757.34
Production Enhancement,Other Production Enhancement,6001070700,1608,101401415,"SENSOR, TEMP, EXHST, 3512B, CAT,415-2433",EA,848.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101401773,"HARN, WRG, ELEK, 5 PIN, LW RNG, S9800",EA,228.19
Production Enhancement,Other Production Enhancement,6001070700,1608,101405507,"STKABLE MDL,SCAC RAD,HZ,HYD/SS,QSK50,HT",EA,25486.94
Production Enhancement,Other Production Enhancement,6001070700,1608,101405865,"LOAD CELL,10000 LB,BULK INVN,LONE STAR",EA,950.45
Production Enhancement,Other Production Enhancement,6001070700,1608,101407062,"GSKT, TRMR VLV BDY, XMSN, 9800, ALLISON",EA,11.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101407063,"GSKT, OIL TRNS PLT, CNT VLV, XMSN, 9800",EA,57.8
Production Enhancement,Frac / Acid Summary,6001010016,1608,101408161,"SEAL,LUBE,PKRG,Z20,5 X 5-1/2 X 9/16,ZURC",EA,13.88
Production Enhancement,Other Production Enhancement,6001070700,1608,101411239,"PICKUP, MAG, SPD SNSR, XMSN, 9800 ALSN",EA,345.59
Production Enhancement,Other Production Enhancement,6001070700,1608,101416753,"CVR, PRTCTV, REC BKND",EA,19.23
Production Enhancement,Other Production Enhancement,6001070700,1608,101416840,"MTR,HYDR,AXIAL PSTN,9.27 CID,4000 PSI CO",EA,4653.6
Production Enhancement,Other Production Enhancement,6001070700,1608,101417410,"SCR,HEX SOC,LOW HEAD,1/2-13 NC X 1/2",EA,21.3
Production Enhancement,Other Production Enhancement,6001070700,1608,101417446,"PMP DR,4PAD,SAE DCCC PADS,SAE DCCC SPL",EA,10939.95
Production Enhancement,Other Production Enhancement,6001070700,1608,101419061,"SWITCH, ETHERNET, REAL-TIME, 5-PORT",EA,288.74
Production Enhancement,Other Production Enhancement,6001070700,1608,101419062,"SWITCH, ETHERNET, REAL-TIME, 8-PORT",EA,271.7
Production Enhancement,Other Production Enhancement,6001070700,1608,101419515,"KIT,CLR,WTR/OIL,W/MTG BRKT,F/FABCO T/C",EA,554.89
Production Enhancement,Other Production Enhancement,6001070700,1608,101420512,"CNCTR,DIAG,J1939,9 PIN,BLKHD FLNG",EA,7.27
Production Enhancement,Other Production Enhancement,6001070700,1608,101422538,"OTD - LVL IND,GDE WAVE IMPLUSE RADAR,91.",EA,2296.3
Production Enhancement,Other Production Enhancement,6001070700,1608,101422643,"DAUGHTERBD,MDL M5235BCC",EA,231.25
Production Enhancement,Frac / Acid Summary,6001010016,1608,101424242,"SLV,PKG,PLG,4.5IN FLD END,4.0 LG,HT-2000",EA,73.33
Production Enhancement,Other Production Enhancement,6001070700,1608,101426369,"CNCTR,2 PIN,RCPTCL,PLSTC,OVER MOLD",EA,1.15
Production Enhancement,Frac / Acid Summary,6001010016,1608,101426370,"CNCTR,2 PIN, PLUG, PLSTC,OVRMLD",EA,0.73
Production Enhancement,Other Production Enhancement,6001070700,1608,101426447,"FLTR, ELMT, AIR, SEC, USE W/PRIM, 9 1/16",EA,18.24
Production Enhancement,Other Production Enhancement,6001070700,1608,101430911,"IMPLR,23.25 DIA,FLOWSERVE MS 10M234",EA,15560.98
Production Enhancement,Other Production Enhancement,6001070700,1608,101430953,"SLV,SFT,317L FR4 W/KWAY,FLOWSERVE 10M234",EA,1438.95
Production Enhancement,Other Production Enhancement,6001070700,1608,101430957,"GSKT,IMPLR,SLURRY,FLOWSERVE 10M234",EA,43.79
Production Enhancement,Other Production Enhancement,6001070700,1608,101430962,"GSKT,SLV,TEF FEP, SLURRY 4,FS 10M234",EA,26.07
Production Enhancement,Other Production Enhancement,6001070700,1608,101430964,"MECH SEAL,SLM-6000,FLOWSERVE MS 10M234",EA,11937.19
Production Enhancement,Other Production Enhancement,6001070700,1608,101430967,"BRG,RDL,FAG-22226 HLSMB,FS 10M234",EA,1581.85
Production Enhancement,Other Production Enhancement,6001070700,1608,101430968,"LKNT,BRG,AN-22 FR4,FLOWSERVE 10M234",EA,177.72
Production Enhancement,Other Production Enhancement,6001070700,1608,101430969,"SEAL,BRG,THR,KLOZURE 417511,FS 10M234",EA,135.24
Production Enhancement,Other Production Enhancement,6001070700,1608,101430970,"SEAL,BRG,LINE,KLOZURE 415138,FS 10M234",EA,148.76
Production Enhancement,Other Production Enhancement,6001070700,1608,101432326,"SNSR,WT SIG PRSCG UNIT,9 TO 36 V DC,4 TO",EA,1915.21
Production Enhancement,Other Production Enhancement,6001070700,1608,101438815,"VLV,HYD,DIR,4 SPL,4 WAY 3 POS,5000 PSI",EA,2797.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101441047,"KIT,BOLT,PARKER OLD DO1 / NEW DO3 SUBPL",EA,4.78
Production Enhancement,Other Production Enhancement,6001070700,1608,101441048,"GSKT,SOL CVR,LKUP CNTL VLV,ALSN CLT 6061",EA,1.83
Production Enhancement,Frac / Acid Summary,6001010016,1608,101441108,"ISLTR FOR USE WITH 12/24 VDC PWR SYSS,1",EA,218.67
Production Enhancement,Other Production Enhancement,6001070700,1608,101441129,"XMTR,MAG FLOMETR,REMO MT,FOR RSMNT FLOWT",EA,1592.93
Production Enhancement,Other Production Enhancement,6001070700,1608,101441361,"CYCLN, SPRTR ASSY,LN STR",EA,3307.64
Production Enhancement,Other Production Enhancement,6001070700,1608,101441373,"VLV,HYD,DIR,2POS,4WAY,SGL PILOT,SPRG OFF",EA,392.36
Production Enhancement,Other Production Enhancement,6001070700,1608,101441970,"PUMP,MISSION,MAGNUM SANDMASTER,8X6x14",EA,4073.35
Production Enhancement,Other Production Enhancement,6001070700,1608,101442392,"PMP,CNT,10X8-16.5,MECH SEAL,SAE D MTR MT",EA,14087.68
Production Enhancement,Other Production Enhancement,6001070700,1608,101443138,"PUMP,MISSION,MAGNUM SANDMASTER,10X8x14",EA,4981.99
Production Enhancement,Frac / Acid Summary,6001010016,1608,101443249,"EXP JNT,8 IN,EPDM,6 IN FL TO FL",EA,429.75
Production Enhancement,Other Production Enhancement,6001070700,1608,101443512,"KIT,COV PL,5.81 X 9.50 IN. OUTER DIM,HOF",EA,74.18
Production Enhancement,Other Production Enhancement,6001070700,1608,101443519,"FLTR,LVR PL,FOR USE WITH HOFFMAN AVK84 L",EA,20.87
Production Enhancement,Other Production Enhancement,6001070700,1608,101444593,"PLUG,SEALING,SIZE 20,USE W/DTM",EA,0.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101446253,"ACTR,ROT,8 AND 10 IN BTFL VLV,UNIBDY CON",EA,1652.68
Production Enhancement,Other Production Enhancement,6001070700,1608,101446254,"ACTR,ROT,8 AND 10 IN BTFL VLV,10K POT",EA,2708.97
Production Enhancement,Other Production Enhancement,6001070700,1608,101446255,"ACTR,ROT,12 IN BTFL VLV,UNIBDY CON",EA,1902.62
Production Enhancement,Other Production Enhancement,6001070700,1608,101450019,"HTEXCH,AIR TO OIL,WITH SHRD AND HYDR FAN",EA,3145.44
Production Enhancement,Other Production Enhancement,6001070700,1608,101451200,"PMP DR,2 PAD,SAE CC PADS,SAE CC SPLINE",EA,3714.22
Production Enhancement,Other Production Enhancement,6001070700,1608,101452082,"FDBK CRTG,LNAR MOTION POT SER MM10 WITH",EA,768.69
Production Enhancement,Other Production Enhancement,6001070700,1608,101458399,"START,24V,38MT DELCO,CUMMINS QSB6.7",EA,395.72
Production Enhancement,Other Production Enhancement,6001070700,1608,101458541,"BLOCK, MANIFOLD, 24V, FAN DRIVE CONTROL",EA,650.57
Production Enhancement,Other Production Enhancement,6001070700,1608,101459730,"CKT BRKR,THRM,5 AMP,LT BRN,32 V MAX,AUTO",EA,8.25
Production Enhancement,Other Production Enhancement,6001070700,1608,101461761,"CBL,CAT5,KEVLAR WRPPED,26 AWG STRD,4 PAI",FT,2.07
Production Enhancement,Other Production Enhancement,6001070700,1608,101464183,"CONTROLLER, PLUS 1, PROGRAMMED WITH 1190",EA,703.81
Production Enhancement,Other Production Enhancement,6001070700,1608,101464545,"MKR,TERM BLOCK,ZACK STRIP,FOR 8 MM TERM",EA,1.43
Production Enhancement,Other Production Enhancement,6001070700,1608,101468974,"MANF,ATAAC,6 IN,ENG 2 HOR RAD,3512C,HT2K",EA,717.64
Production Enhancement,Other Production Enhancement,6001070700,1608,101469947,"TUBE,HYDR,24,FILL,S9800 TRANS,3512C,HT2K",EA,111.7
Production Enhancement,Other Production Enhancement,6001070700,1608,101470186,"CBL,MLD,3,16 AWG INDIV TSP IN OVERALL SH",EA,347.84
Production Enhancement,Other Production Enhancement,6001070700,1608,101470558,"MANF,ATAAC,8IN X 7IN,RAD2ENG,3512C,HT2K",EA,985.78
Production Enhancement,Frac / Acid Summary,6001010016,1608,101471629,DIN rail power supply unit 24 V DC/2 A,EA,119.52
Production Enhancement,Other Production Enhancement,6001070700,1608,101471641,"MNT,ACCSS LADR,REMOVBLE,3512C,HQ2 TRLR",EA,422.52
Production Enhancement,Other Production Enhancement,6001070700,1608,101473362,"ASSY,PMPSKD,CPLRY VISMR",EA,3518.47
Production Enhancement,Other Production Enhancement,6001070700,1608,101473867,"SFT ASSY,DR,390.6 SER,106.00IN FLG,PAINT",EA,10838.76
Production Enhancement,Other Production Enhancement,6001070700,1608,101473889,"SFT ASSY,DR,390.6 SER,119.00IN FLG,PAINT",EA,11156.39
Production Enhancement,Other Production Enhancement,6001070700,1608,101474139,"CBL ASSY,VIDEO,DGTL,15 FT,DVI-D MALE TO",EA,17.47
Production Enhancement,Other Production Enhancement,6001070700,1608,101474140,"CBL ASSY,VIDEO,DGTL,10 FT,DVI-D MALE TO",EA,44.47
Production Enhancement,Other Production Enhancement,6001070700,1608,101474745,"CNCTR,RCPTCL,J1939,TERM RSTR,PLSTC,BLACK",EA,4.1
Production Enhancement,Other Production Enhancement,6001070700,1608,101476483,"CONDITIONER,PWR,120 OR 230 VAC INPUT",EA,6241.86
Production Enhancement,Other Production Enhancement,6001070700,1608,101478634,"ALTRNR, 24V, 100A, 33SI-450, DELCO, NEW",EA,542.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101480089,"MTR,HYD,LSHT,17.1 CIR,3000 PSI , 1-1/2",EA,1115.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101480091,"MTR,HYD,LSHT,17.1 CIR,3000 PSI , 1-1/2",EA,1025.58
Production Enhancement,Other Production Enhancement,6001070700,1608,101484940,"WDG,SCNDRY LK,FOR DT06-3S CNCTR,GREEN",EA,0.08
Production Enhancement,Other Production Enhancement,6001070700,1608,101488182,"MDL,PC MT 24 V RELAY,DIN RAIL MT,ARC BDY",EA,221.32
Production Enhancement,Other Production Enhancement,6001070700,1608,101488759,"VALVE,DIRECTION,RED PRESSURE CCW,3K PSI",EA,460.93
Production Enhancement,Other Production Enhancement,6001070700,1608,101488766,"ENG,CUMMINS,QSK50,2250 BHP AT 1900 RPM",EA,230940
Production Enhancement,Other Production Enhancement,6001070700,1608,101492629,"HOSE,TURBO,6 IN,8.3 IN L,WITH RINGS",EA,182.26
Production Enhancement,Other Production Enhancement,6001070700,1608,101492630,"BLWS,ELSTMRIC,8 IN DIA OPG,REIN NPRN BDY",EA,1485
Production Enhancement,Frac / Acid Summary,6001010016,1608,101492824,"TERM BLOCK,CMPNT,EMPTY,DUAL LVL,SLDR CMP",EA,8.06
Production Enhancement,Other Production Enhancement,6001070700,1608,101494932,"GSKT,ATAAC,8 IN,F/UNFLX 1000 COUPLNG",EA,13.85
Production Enhancement,Other Production Enhancement,6001070700,1608,101495370,"MANF,ATAAC,3512C IN X UNFLX ST1K,STNLS",EA,603.07
Production Enhancement,Other Production Enhancement,6001070700,1608,101496373,"MNT,MANF,6 IN,ATAAC,PS,3512C,HT2K TRLR",EA,121.31
Production Enhancement,Other Production Enhancement,6001070700,1608,101496381,"MNT,MANF,6 IN,ATAAC,DS,3512C,HT2K TRLR",EA,80.72
Production Enhancement,Other Production Enhancement,6001070700,1608,101496397,"FLNGE HALF,8 IN,F/STYLE 1000 UNAFLEX, SS",EA,64.87
Production Enhancement,Other Production Enhancement,6001070700,1608,101498332,"SEAL,O-RING,FOR 3512C AIR SHUT OFF CONN",EA,23.29
Production Enhancement,Other Production Enhancement,6001070700,1608,101499911,"LVLM,SWICHGAGE,PNL MT,24 V,MURPHY EG",EA,73.65
Production Enhancement,Other Production Enhancement,6001070700,1608,101502634,"SW,OIL PRESS,60 PSI MAKE RISING,50 PSI",EA,46.08
Production Enhancement,Other Production Enhancement,6001070700,1608,101506446,"UNNTRRPTBL PWR SYS,230 VAC, 3.0 KVA",EA,8314.08
Production Enhancement,Other Production Enhancement,6001070700,1608,101507749,"HTR THERMO ASSY DOOR HTR,REPR PART FOR",EA,80.1
Production Enhancement,Other Production Enhancement,6001070700,1608,101507750,"THERMO ASSY CD CAGLE ATX DISABLE,REPR PA",EA,54.23
Production Enhancement,Other Production Enhancement,6001070700,1608,101507765,"MEMBRANE SW MATRIX ASSY,REPR PART FOR D3",EA,86.76
Production Enhancement,Other Production Enhancement,6001070700,1608,101507775,"24VDC PWR SPLY ASSY,REPR PART FOR D3 IND",EA,338.65
Production Enhancement,Other Production Enhancement,6001070700,1608,101507780,"PCI RISER CD,REPR PART FOR D3 INDL CMPTR",EA,31.82
Production Enhancement,Other Production Enhancement,6001070700,1608,101507782,"MEMORY,RAM,DDR 400,PC 3200,1 GB,REPR PAR",EA,101.24
Production Enhancement,Other Production Enhancement,6001070700,1608,101508373,"PMP,AXIL PSTN,15.25/250 DIS",EA,14987.56
Production Enhancement,Other Production Enhancement,6001070700,1608,101508767,"PUMP,AXIAL PSTN,28/1.71 DISP,RH,4-20 MA",EA,2446.78
Production Enhancement,Other Production Enhancement,6001070700,1608,101509016,"SW,TGL,4 POLE DBL THROW,ON/ON/ON,15/32",EA,74.98
Production Enhancement,Other Production Enhancement,6001070700,1608,101509645,"TOOL,HAND,RMVL,CNTCT,SIZE 20,RED,PLSTC",EA,0.94
Production Enhancement,Other Production Enhancement,6001070700,1608,101509974,"PUMP,HYDR,AXIAL PSTN,4.57/075 DISPL,LH R",EA,3297.27
Production Enhancement,Other Production Enhancement,6001070700,1608,101510358,"CNCTR,ELCTRL,DTSCH,TRNGL,PLUG,BLK,3 PIN",EA,1.52
Production Enhancement,Other Production Enhancement,6001070700,1608,101510612,"PUMP,GEAR,80/4.91 DISPL,SAE C 2/4 BOLT M",EA,1118.91
Production Enhancement,Other Production Enhancement,6001070700,1608,101510616,"PUMP,HYDR,GEAR,3.54 CI,SAE 24 (1-7/8,12)",EA,1162.33
Production Enhancement,Other Production Enhancement,6001070700,1608,101510619,"PUMP,HYDR,AXIAL PSTN,105/6.41 DISPL,VAR,",EA,4282.58
Production Enhancement,Other Production Enhancement,6001070700,1608,101511060,"RDTR PKG,WITH CAC AND FUEL COOLER,1000 H",EA,26527.65
Production Enhancement,Other Production Enhancement,6001070700,1608,101511366,"PMP,CNTFGL,10 X 12,23.25 IN IMPLR,HD I,M",EA,58098.86
Production Enhancement,Other Production Enhancement,6001070700,1608,101512340,"PTO,SAE NO1 HSG,14 IN,BRG THRW-OUT,SP314",EA,4789.54
Production Enhancement,Other Production Enhancement,6001070700,1608,101512622,"HOSE,RAD,SIL,REDCE,3-3.5IN,6IN LG,J20 R1",EA,30.55
Production Enhancement,Other Production Enhancement,6001070700,1608,101515107,"VLV,HYDR,2 WAY,2 POSN,NORLY CLOSED,5K,NO",EA,1742.96
Production Enhancement,Other Production Enhancement,6001070700,1608,101515108,"VLV,HYDR,CRTG,3 WAY,SLND OPRD,24 VDC COI",EA,1218.75
Production Enhancement,Other Production Enhancement,6001070700,1608,101518831,"BOWL ASSEMBLY, FILTER, FUEL, CATERPILLAR",EA,49.55
Production Enhancement,Other Production Enhancement,6001070700,1608,101521038,"WLD,SCT HDR,12IN FLG TO 6IN PRG XVR,FB4K",EA,1751.5
Production Enhancement,Other Production Enhancement,6001070700,1608,101521040,"WELD,DISCH MANF,150 LB. FLG TO 8 IN. BFV",EA,649.19
Production Enhancement,Other Production Enhancement,6001070700,1608,101521041,"WELD,DISCH MANF,DNSOMTR TO 8 IN HEADER,F",EA,1504.6
Production Enhancement,Other Production Enhancement,6001070700,1608,101521045,"WLD,DISCH MNF,8IN BFV TO 8IN FLWMTR,FB4K",EA,1750.32
Production Enhancement,Other Production Enhancement,6001070700,1608,101521059,"WELD,MXG TUB & SAND SCR BASE W BMPR,FB4K",EA,4661.13
Production Enhancement,Other Production Enhancement,6001070700,1608,101522329,"RKR SW,LKG,ON,NONE,OFF,15 AMPS AT 15 TO",EA,9.27
Production Enhancement,Other Production Enhancement,6001070700,1608,101524333,"HARN,WRG,ALLISON,4700 OFS,ELITE TRLRS,CA",EA,1229.63
Production Enhancement,Other Production Enhancement,6001070700,1608,101526222,"PL SEAL,2 IN SHAFT,MARTIN",EA,71.2
Production Enhancement,Other Production Enhancement,6001070700,1608,101527828,"GSKT,CVR,LWR,BSTR VLV,XMSSN,9000 SRS,ALS",EA,14.72
Production Enhancement,Frac / Acid Summary,6001010016,1608,101528028,"V,BTFL,8 IN,12N,DI,TEFLON SEAT,SS STEMS",EA,1254.7
Production Enhancement,Other Production Enhancement,6001070700,1608,101528164,"CONN,RJ45,FOR INDL ETHRNT STRAIGHT",EA,19.5
Production Enhancement,Other Production Enhancement,6001070700,1608,101528166,"CONN,RJ45,FOR INDL ETHRNT 90 DEG",EA,16.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101528790,"GGE,DIFF PRESS,0-60 PSID,6000 PSI STATIC",EA,296.75
Production Enhancement,Other Production Enhancement,6001070700,1608,101529496,"GEN,15 KW,SNGL PHASE 3 W,240/120 VAC,60",EA,7317.02
Production Enhancement,Frac / Acid Summary,6001010016,1608,101533133,"CAP,MAG,DRVR,HPVT DENS SNSR",EA,9.04
Production Enhancement,Frac / Acid Summary,6001010016,1608,101533137,"COV,PICKOFF,HPVT DENS SNSR",EA,157.44
Production Enhancement,Other Production Enhancement,6001070700,1608,101533822,"KIT,3-LOUVER COV PL,3.88X4.50X0.25,316L",EA,53.03
Production Enhancement,Other Production Enhancement,6001070700,1608,101533826,"KIT,COV PL,5.5X4.50 IN. OUTER DIM,HOF",EA,54.05
Production Enhancement,Other Production Enhancement,6001070700,1608,101533828,"FLTR,LVR PL,FOR USE WITH HOFFMAN AVK43 L",EA,15.41
Production Enhancement,Other Production Enhancement,6001070700,1608,101533829,"FLTR,FOR USE WITH 101533822 LVR PL",EA,16.89
Production Enhancement,Other Production Enhancement,6001070700,1608,101535743,"FLTR,FUEL,ELEM,PRI,CUMMINS QSK50",EA,24.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101535746,"FLTR,FUEL,SPIN ON,SEC,QSK50",EA,86.6
Production Enhancement,Other Production Enhancement,6001070700,1608,101535749,"FLTR,ENG,OIL,SPIN ON,VENTURI,CUMMINS QSK",EA,83.21
Production Enhancement,Other Production Enhancement,6001070700,1608,101535907,"FLOMETR, MAG, 8705/8732E, 1 IN, 150 FLG",EA,2874.35
Production Enhancement,Other Production Enhancement,6001070700,1608,101536084,"SDS CAN DVC,BBK-PWM204",EA,648.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101536704,"FLOMETR,MAG,.3 IN,WFR,W/TRANSM",EA,2024.86
Production Enhancement,Other Production Enhancement,6001070700,1608,101539212,"BRNG,BALL,2 IN,4 BLT HSNG",EA,140.25
Production Enhancement,Frac / Acid Summary,6001010016,1608,101543041,"SPG,GAS,23.70 IN CPRS LG X 43.39 IN EXTN",EA,384.85
Production Enhancement,Other Production Enhancement,6001070700,1608,101546595,"MT,OPT ENCDR,SAND SCR,6 IN,ME150 HYDR MT",EA,99.88
Production Enhancement,Other Production Enhancement,6001070700,1608,101553305,"CONV,DC TO DC,24V DC INP,95V DC OP",EA,395.13
Production Enhancement,Other Production Enhancement,6001070700,1608,101553308,"XMTR,MAG FLOMETR,FOR REMO MTG WITH RSMNT",EA,2149.84
Production Enhancement,Other Production Enhancement,6001070700,1608,101553315,"FLOTUBE,MAG SLRY SNSR 8 IN,A - REV LVL,R",EA,7357.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101553915,"SPRKT HALF,30 TOOTH EACH HALF,RPM FOR DI",EA,36.72
Production Enhancement,Other Production Enhancement,6001070700,1608,101559713,"LTH,REPL,QTR TURN,FOR USE WITH HOFFMAN C",EA,32.74
Production Enhancement,Other Production Enhancement,6001070700,1608,101561332,"BLWR ASSY,F MANF BLOW DN,FBT100,FRC BLND",EA,4512.35
Production Enhancement,Other Production Enhancement,6001070700,1608,101562956,LOCTITE SUPERFLEX RED HIGH TEMP RTV,EA,8.09
Production Enhancement,Other Production Enhancement,6001070700,1608,101563057,"CONV,RS-232 TO RS-422/485,INDL DIN RAIL",EA,148.08
Production Enhancement,Other Production Enhancement,6001070700,1608,101563445,"MTR,STRT,ELEK,12V,3054C,CAT,334 SN,NEW",EA,911.34
Production Enhancement,Other Production Enhancement,6001070700,1608,101568978,"TERM BLOCK,SCR TERM,DUAL LVL,UTTB 2.5",EA,1.8
Production Enhancement,Other Production Enhancement,6001070700,1608,101568980,"SET,2 PC,END COV AND SPCR PL,FOR USE WI",EA,1.8
Production Enhancement,Other Production Enhancement,6001070700,1608,101572584,"FILTER,ELEMENT,OIL,XMSSN,4700,ALLISON",EA,35.75
Production Enhancement,Other Production Enhancement,6001070700,1608,101573860,"CONV,12VDC 4.7A TO 15VDC 3A,DIN RAIL MTD",EA,330.17
Production Enhancement,Other Production Enhancement,6001070700,1608,101575328,"SPEED SNSR,CHAR-LYNN MTR,HRDA,FB4K",EA,576.95
Production Enhancement,Other Production Enhancement,6001070700,1608,101577515,"1OD,CONNECTING,HT-2000 PUMP,COND 2",EA,1333.57
Production Enhancement,Other Production Enhancement,6001070700,1608,101580234,"PWRSPLY,DC TO DC,9-36 VDC INP,24VDC +/-",EA,398.63
Production Enhancement,Other Production Enhancement,6001070700,1608,101580287,"HTEX ASSY,ASA,AIR-OIL,INCL PLMB,DS,FB4K",EA,12248.4
Production Enhancement,Other Production Enhancement,6001070700,1608,101583427,"WASHER,COPPER,FLAT,3/8 IN, ALLISON XMSSN",EA,1.91
Production Enhancement,Frac / Acid Summary,6001010016,1608,101586394,"CROSS,6 PORT,15K PSI,ORDER 102939394",EA,3412.88
Production Enhancement,Other Production Enhancement,6001070700,1608,101588199,"BELT,MICRO-V,5 RIB,38.705 OC,.667 WIDE",EA,25.03
Production Enhancement,Other Production Enhancement,6001070700,1608,101591979,"MTR,HYDR,BENT AXIS,5.68 CIR / 93 CC,BIRO",EA,2815.28
Production Enhancement,Other Production Enhancement,6001070700,1608,101593824,"SPR,PNEU,9.51 CPRS LG,15.26 EXTND, 34 LB",EA,10.4
Production Enhancement,Other Production Enhancement,6001070700,1608,101594429,"CBL,USB A TO USB B,0.5 meters A/B CSMUAB",EA,5.29
Production Enhancement,Other Production Enhancement,6001070700,1608,101599926,"CBL ASSY,MLD,15 METER,M12 FEM TO PIGTAIL",EA,89.01
Production Enhancement,Other Production Enhancement,6001070700,1608,101601166,"KYBD,USB,NEMA 4X,INDL PNL MT WITH 8-32 S",EA,392.38
Production Enhancement,Other Production Enhancement,6001070700,1608,101610372,"CONT BLOCK,DBL ADD-ON,EMERGENCY STOP",EA,19.67
Production Enhancement,Other Production Enhancement,6001070700,1608,101610374,"CONT BLOCK,SNGL ADD-ON,GOLD FLASHED FOR",EA,19.85
Production Enhancement,Other Production Enhancement,6001070700,1608,101610376,"CONT BLOCK,SNGL ADD-ON,GOLD FLASHED FOR",EA,20.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101610971,"FLOMETR,MAG,6 IN,WFR,TEFLON,HASTELLOY",EA,1951.23
Production Enhancement,Other Production Enhancement,6001070700,1608,101611359,"PRS XDCR,30K PSI,4 TO 20MA,F250C,ATEX",EA,540.57
Production Enhancement,Other Production Enhancement,6001070700,1608,101613572,"MTR,HYDR,AXIAL PSTN,125.0 CC,7.62 CU IN",EA,4036.16
Production Enhancement,Other Production Enhancement,6001070700,1608,101615664,"MTR,HYDR,BENT AXIS,5.68 CIR / 93 CC,BIRO",EA,3268.62
Production Enhancement,Frac / Acid Summary,6001010016,1608,101617636,"HOSE ASSY,SUCT,4 IN X 10 FT,FRC-ACD-CHM",EA,1217.17
Production Enhancement,Other Production Enhancement,6001070700,1608,101619058,"CPLG,GEAR,VERT,2.0 CL FIT BORE WITH .50",EA,946.38
Production Enhancement,Other Production Enhancement,6001070700,1608,101619120,"CPLG,GEAR,VERT,1.875 CL FIT BORE WITH .5",EA,1230.68
Production Enhancement,Other Production Enhancement,6001070700,1608,101622306,"VIB ISLTR,CUPMNT,3 WAY ISLTN,CS HSG,SILC",EA,33.65
Production Enhancement,Other Production Enhancement,6001070700,1608,101623993,BATT LITHIUM 3V HI-TEMP BR2330A/GA,EA,1.92
Production Enhancement,Frac / Acid Summary,6001010016,1608,101627391,"PIN,CLV,1/4 DIA,1-1/4 LG,STNL,W/COT PIN",EA,0.11
Production Enhancement,Other Production Enhancement,6001070700,1608,101634669,"V,HYDR,DIR,DO1,DBL SLND,12V,DC,SPR",EA,305.17
Production Enhancement,Other Production Enhancement,6001070700,1608,101634672,"V,HYDR,DIR,D01,DBL,SLND,24V,DC,SPR",EA,320.28
Production Enhancement,Other Production Enhancement,6001070700,1608,101634674,"VLV,HYDR,DIR CONT,2 POSN,4 WAY,24V,SGL S",EA,247.06
Production Enhancement,Other Production Enhancement,6001070700,1608,101634807,"V,HYDR,DIR,DO1,SNGL SLND,SPR OFS,2 POSN",EA,250.54
Production Enhancement,Other Production Enhancement,6001070700,1608,101634811,"V,HYDR,DIR,D01,SNGL SLND,SPR OFS,2 POSN",EA,273.6
Production Enhancement,Other Production Enhancement,6001070700,1608,101634834,"KIT,COIL,SEAL,GASKET,SOLENOID,12VDC,24W",EA,49.06
Production Enhancement,Other Production Enhancement,6001070700,1608,101634859,"KIT,COIL,SEAL,GASKET,SOLENOID,24VDC,24W",EA,51.5
Production Enhancement,Other Production Enhancement,6001070700,1608,101634867,"OVERRIDE,MNL,LKG,F/ DO1 HYDR SLND CONT",EA,47.34
Production Enhancement,Other Production Enhancement,6001070700,1608,101634872,"OVERRIDE,MNL,F/ PARKER DO1,HYDR SLND",EA,56.74
Production Enhancement,Other Production Enhancement,6001070700,1608,101637550,"INTFC,CAN TO USB,TWO CHAN,KVASER USBcan",EA,982.71
Production Enhancement,Other Production Enhancement,6001070700,1608,101639927,"GSKT,CHNL PLT/SPR PLT,XMSSN,ALLISON",EA,30.52
Production Enhancement,Frac / Acid Summary,6001010016,1608,101640429,"NIPPLE,STD,8 X 19.75,GR AND GR",EA,131.17
